gage,time,ft,m3
11318500,1995-12-24,20.0,0.5663369318
11318500,1995-12-25,19.0,0.5380200852
11318500,1995-12-26,19.0,0.5380200852
11318500,1995-12-27,19.0,0.5380200852
11318500,1995-12-28,21.0,0.5946537784
11318500,1995-12-29,24.0,0.6796043182
11318500,1995-12-30,62.0,1.755644489
11318500,1995-12-31,43.0,1.217624403
11318500,1996-01-01,35.0,0.9910896307
11318500,1996-01-02,30.0,0.8495053978
11318500,1996-01-03,27.0,0.764554858
11318500,1996-01-04,25.0,0.7079211648
11318500,1996-01-05,24.0,0.6796043182
11318500,1996-01-06,23.0,0.6512874716
11318500,1996-01-07,22.0,0.622970625
11318500,1996-01-08,22.0,0.622970625
11318500,1996-01-09,21.0,0.5946537784
11318500,1996-01-10,21.0,0.5946537784
11318500,1996-01-11,18.0,0.5097032387
11318500,1996-01-12,16.0,0.4530695455
11318500,1996-01-13,16.0,0.4530695455
11318500,1996-01-14,16.0,0.4530695455
11318500,1996-01-15,17.0,0.4813863921
11318500,1996-01-16,171.0,4.842180767
11318500,1996-01-17,196.0,5.550101932
11318500,1996-01-18,106.0,3.001585739
11318500,1996-01-19,155.0,4.389111222
11318500,1996-01-20,88.0,2.4918825
11318500,1996-01-21,106.0,3.001585739
11318500,1996-01-22,75.0,2.123763494
11318500,1996-01-23,64.0,1.812278182
11318500,1996-01-24,215.0,6.088122017
11318500,1996-01-25,409.0,11.58159026
11318500,1996-01-26,134.0,3.794457443
11318500,1996-01-27,288.0,8.155251818
11318500,1996-01-28,306.0,8.664955057
11318500,1996-01-29,148.0,4.190893296
11318500,1996-01-30,106.0,3.001585739
11318500,1996-01-31,111.0,3.143169972
11318500,1996-02-01,109.0,3.086536279
11318500,1996-02-02,92.0,2.605149886
11318500,1996-02-03,82.0,2.321981421
11318500,1996-02-04,336.0,9.514460455
11318500,1996-02-05,758.0,21.46416972
11318500,1996-02-06,417.0,11.80812503
11318500,1996-02-07,283.0,8.013667586
11318500,1996-02-08,230.0,6.512874716
11318500,1996-02-09,202.0,5.720003012
11318500,1996-02-10,185.0,5.23861662
11318500,1996-02-11,172.0,4.870497614
11318500,1996-02-12,166.0,4.700596534
11318500,1996-02-13,168.0,4.757230227
11318500,1996-02-14,162.0,4.587329148
11318500,1996-02-15,153.0,4.332477529
11318500,1996-02-16,162.0,4.587329148
11318500,1996-02-17,180.0,5.097032387
11318500,1996-02-18,187.0,5.295250313
11318500,1996-02-19,636.0,18.00951443
11318500,1996-02-20,1070.0,30.29902585
11318500,1996-02-21,1060.0,30.01585739
11318500,1996-02-22,720.0,20.38812955
11318500,1996-02-23,493.0,13.96020537
11318500,1996-02-24,406.0,11.49663972
11318500,1996-02-25,331.0,9.372876222
11318500,1996-02-26,274.0,7.758815966
11318500,1996-02-27,234.0,6.626142103
11318500,1996-02-28,205.0,5.804953551
11318500,1996-02-29,187.0,5.295250313
11318500,1996-03-01,175.0,4.955448154
11318500,1996-03-02,170.0,4.813863921
11318500,1996-03-03,179.0,5.06871554
11318500,1996-03-04,423.0,11.97802611
11318500,1996-03-05,738.0,20.89783278
11318500,1996-03-06,467.0,13.22396736
11318500,1996-03-07,375.0,10.61881747
11318500,1996-03-08,318.0,9.004757216
11318500,1996-03-09,293.0,8.296836051
11318500,1996-03-10,279.0,7.900400199
11318500,1996-03-11,297.0,8.410103438
11318500,1996-03-12,371.0,10.50555009
11318500,1996-03-13,328.0,9.287925682
11318500,1996-03-14,281.0,7.957033892
11318500,1996-03-15,262.0,7.419013807
11318500,1996-03-16,249.0,7.050894801
11318500,1996-03-17,242.0,6.852676875
11318500,1996-03-18,243.0,6.880993722
11318500,1996-03-19,243.0,6.880993722
11318500,1996-03-20,238.0,6.739409489
11318500,1996-03-21,230.0,6.512874716
11318500,1996-03-22,220.0,6.22970625
11318500,1996-03-23,202.0,5.720003012
11318500,1996-03-24,185.0,5.23861662
11318500,1996-03-25,175.0,4.955448154
11318500,1996-03-26,161.0,4.559012301
11318500,1996-03-27,155.0,4.389111222
11318500,1996-03-28,283.0,8.013667586
11318500,1996-03-29,210.0,5.946537784
11318500,1996-03-30,184.0,5.210299773
11318500,1996-03-31,172.0,4.870497614
11318500,1996-04-01,273.0,7.73049912
11318500,1996-04-02,322.0,9.118024603
11318500,1996-04-03,258.0,7.305746421
11318500,1996-04-04,227.0,6.427924176
11318500,1996-04-05,208.0,5.889904091
11318500,1996-04-06,198.0,5.606735625
11318500,1996-04-07,192.0,5.436834546
11318500,1996-04-08,184.0,5.210299773
11318500,1996-04-09,179.0,5.06871554
11318500,1996-04-10,172.0,4.870497614
11318500,1996-04-11,162.0,4.587329148
11318500,1996-04-12,155.0,4.389111222
11318500,1996-04-13,145.0,4.105942756
11318500,1996-04-14,137.0,3.879407983
11318500,1996-04-15,133.0,3.766140597
11318500,1996-04-16,277.0,7.843766506
11318500,1996-04-17,288.0,8.155251818
11318500,1996-04-18,367.0,10.3922827
11318500,1996-04-19,282.0,7.985350739
11318500,1996-04-20,259.0,7.334063267
11318500,1996-04-21,232.0,6.569508409
11318500,1996-04-22,211.0,5.974854631
11318500,1996-04-23,195.0,5.521785085
11318500,1996-04-24,184.0,5.210299773
11318500,1996-04-25,175.0,4.955448154
11318500,1996-04-26,166.0,4.700596534
11318500,1996-04-27,157.0,4.445744915
11318500,1996-04-28,147.0,4.162576449
11318500,1996-04-29,135.0,3.82277429
11318500,1996-04-30,125.0,3.539605824
11318500,1996-05-01,120.0,3.398021591
11318500,1996-05-02,114.0,3.228120511
11318500,1996-05-03,109.0,3.086536279
11318500,1996-05-04,103.0,2.916635199
11318500,1996-05-05,98.0,2.775050966
11318500,1996-05-06,95.0,2.690100426
11318500,1996-05-07,90.0,2.548516193
11318500,1996-05-08,86.0,2.435248807
11318500,1996-05-09,84.0,2.378615114
11318500,1996-05-10,81.0,2.293664574
11318500,1996-05-11,78.0,2.208714034
11318500,1996-05-12,74.0,2.095446648
11318500,1996-05-13,72.0,2.038812955
11318500,1996-05-14,70.0,1.982179261
11318500,1996-05-15,82.0,2.321981421
11318500,1996-05-16,275.0,7.787132813
11318500,1996-05-17,174.0,4.927131307
11318500,1996-05-18,210.0,5.946537784
11318500,1996-05-19,168.0,4.757230227
11318500,1996-05-20,143.0,4.049309063
11318500,1996-05-21,133.0,3.766140597
11318500,1996-05-22,131.0,3.709506904
11318500,1996-05-23,118.0,3.341387898
11318500,1996-05-24,114.0,3.228120511
11318500,1996-05-25,109.0,3.086536279
11318500,1996-05-26,101.0,2.860001506
11318500,1996-05-27,97.0,2.746734119
11318500,1996-05-28,95.0,2.690100426
11318500,1996-05-29,92.0,2.605149886
11318500,1996-05-30,89.0,2.520199347
11318500,1996-05-31,84.0,2.378615114
11318500,1996-06-01,78.0,2.208714034
11318500,1996-06-02,75.0,2.123763494
11318500,1996-06-03,72.0,2.038812955
11318500,1996-06-04,69.0,1.953862415
11318500,1996-06-05,67.0,1.897228722
11318500,1996-06-06,64.0,1.812278182
11318500,1996-06-07,63.0,1.783961335
11318500,1996-06-08,61.0,1.727327642
11318500,1996-06-09,59.0,1.670693949
11318500,1996-06-10,58.0,1.642377102
11318500,1996-06-11,56.0,1.585743409
11318500,1996-06-12,55.0,1.557426563
11318500,1996-06-13,54.0,1.529109716
11318500,1996-06-14,52.0,1.472476023
11318500,1996-06-15,51.0,1.444159176
11318500,1996-06-16,49.0,1.387525483
11318500,1996-06-17,48.0,1.359208636
11318500,1996-06-18,46.0,1.302574943
11318500,1996-06-19,45.0,1.274258097
11318500,1996-06-20,44.0,1.24594125
11318500,1996-06-21,43.0,1.217624403
11318500,1996-06-22,42.0,1.189307557
11318500,1996-06-23,41.0,1.16099071
11318500,1996-06-24,41.0,1.16099071
11318500,1996-06-25,44.0,1.24594125
11318500,1996-06-26,56.0,1.585743409
11318500,1996-06-27,59.0,1.670693949
11318500,1996-06-28,47.0,1.33089179
11318500,1996-06-29,43.0,1.217624403
11318500,1996-06-30,41.0,1.16099071
11318500,1996-07-01,40.0,1.132673864
11318500,1996-07-02,41.0,1.16099071
11318500,1996-07-03,39.0,1.104357017
11318500,1996-07-04,38.0,1.07604017
11318500,1996-07-05,35.0,0.9910896307
11318500,1996-07-06,32.0,0.9061390909
11318500,1996-07-07,30.0,0.8495053978
11318500,1996-07-08,30.0,0.8495053978
11318500,1996-07-09,29.0,0.8211885512
11318500,1996-07-10,28.0,0.7928717046
11318500,1996-07-11,28.0,0.7928717046
11318500,1996-07-12,27.0,0.764554858
11318500,1996-07-13,26.0,0.7362380114
11318500,1996-07-14,26.0,0.7362380114
11318500,1996-07-15,25.0,0.7079211648
11318500,1996-07-16,24.0,0.6796043182
11318500,1996-07-17,24.0,0.6796043182
11318500,1996-07-18,23.0,0.6512874716
11318500,1996-07-19,22.0,0.622970625
11318500,1996-07-20,22.0,0.622970625
11318500,1996-07-21,21.0,0.5946537784
11318500,1996-07-22,20.0,0.5663369318
11318500,1996-07-23,17.0,0.4813863921
11318500,1996-07-24,17.0,0.4813863921
11318500,1996-07-25,18.0,0.5097032387
11318500,1996-07-26,18.0,0.5097032387
11318500,1996-07-27,17.0,0.4813863921
11318500,1996-07-28,17.0,0.4813863921
11318500,1996-07-29,17.0,0.4813863921
11318500,1996-07-30,16.0,0.4530695455
11318500,1996-07-31,16.0,0.4530695455
11318500,1996-08-01,16.0,0.4530695455
11318500,1996-08-02,15.0,0.4247526989
11318500,1996-08-03,15.0,0.4247526989
11318500,1996-08-04,15.0,0.4247526989
11318500,1996-08-05,15.0,0.4247526989
11318500,1996-08-06,15.0,0.4247526989
11318500,1996-08-07,14.0,0.3964358523
11318500,1996-08-08,14.0,0.3964358523
11318500,1996-08-09,14.0,0.3964358523
11318500,1996-08-10,13.0,0.3681190057
11318500,1996-08-11,16.0,0.4530695455
11318500,1996-08-12,15.0,0.4247526989
11318500,1996-08-13,12.0,0.3398021591
11318500,1996-08-14,13.0,0.3681190057
11318500,1996-08-15,12.0,0.3398021591
11318500,1996-08-16,12.0,0.3398021591
11318500,1996-08-17,11.0,0.3114853125
11318500,1996-08-18,11.0,0.3114853125
11318500,1996-08-19,12.0,0.3398021591
11318500,1996-08-20,12.0,0.3398021591
11318500,1996-08-21,12.0,0.3398021591
11318500,1996-08-22,11.0,0.3114853125
11318500,1996-08-23,11.0,0.3114853125
11318500,1996-08-24,10.0,0.2831684659
11318500,1996-08-25,11.0,0.3114853125
11318500,1996-08-26,11.0,0.3114853125
11318500,1996-08-27,11.0,0.3114853125
11318500,1996-08-28,10.0,0.2831684659
11318500,1996-08-29,9.9,0.2803367813
11318500,1996-08-30,10.0,0.2831684659
11318500,1996-08-31,9.3,0.2633466733
11318500,1996-09-01,8.6,0.2435248807
11318500,1996-09-02,8.1,0.2293664574
11318500,1996-09-03,8.3,0.2350298267
11318500,1996-09-04,8.1,0.2293664574
11318500,1996-09-05,8.5,0.240693196
11318500,1996-09-06,8.7,0.2463565654
11318500,1996-09-07,8.7,0.2463565654
11318500,1996-09-08,8.2,0.2321981421
11318500,1996-09-09,8.1,0.2293664574
11318500,1996-09-10,8.2,0.2321981421
11318500,1996-09-11,7.8,0.2208714034
11318500,1996-09-12,7.8,0.2208714034
11318500,1996-09-13,9.2,0.2605149886
11318500,1996-09-14,11.0,0.3114853125
11318500,1996-09-15,11.0,0.3114853125
11318500,1996-09-16,11.0,0.3114853125
11318500,1996-09-17,11.0,0.3114853125
11318500,1996-09-18,9.3,0.2633466733
11318500,1996-09-19,8.7,0.2463565654
11318500,1996-09-20,8.1,0.2293664574
11318500,1996-09-21,8.0,0.2265347727
11318500,1996-09-22,8.0,0.2265347727
11318500,1996-09-23,7.4,0.2095446648
11318500,1996-09-24,7.3,0.2067129801
11318500,1996-09-25,7.2,0.2038812955
11318500,1996-09-26,7.2,0.2038812955
11318500,1996-09-27,8.8,0.24918825
11318500,1996-09-28,11.0,0.3114853125
11318500,1996-09-29,11.0,0.3114853125
11318500,1996-09-30,11.0,0.3114853125
11318500,1996-10-01,11.0,0.3114853125
11318500,1996-10-02,12.0,0.3398021591
11318500,1996-10-03,12.0,0.3398021591
11318500,1996-10-04,12.0,0.3398021591
11318500,1996-10-05,11.0,0.3114853125
11318500,1996-10-06,11.0,0.3114853125
11318500,1996-10-07,11.0,0.3114853125
11318500,1996-10-08,10.0,0.2831684659
11318500,1996-10-09,10.0,0.2831684659
11318500,1996-10-10,9.8,0.2775050966
11318500,1996-10-11,10.0,0.2831684659
11318500,1996-10-12,10.0,0.2831684659
11318500,1996-10-13,10.0,0.2831684659
11318500,1996-10-14,10.0,0.2831684659
11318500,1996-10-15,9.1,0.257683304
11318500,1996-10-16,6.5,0.1840595028
11318500,1996-10-17,6.6,0.1868911875
11318500,1996-10-18,7.2,0.2038812955
11318500,1996-10-19,10.0,0.2831684659
11318500,1996-10-20,9.1,0.257683304
11318500,1996-10-21,8.9,0.2520199347
11318500,1996-10-22,8.7,0.2463565654
11318500,1996-10-23,8.6,0.2435248807
11318500,1996-10-24,9.0,0.2548516193
11318500,1996-10-25,15.0,0.4247526989
11318500,1996-10-26,15.0,0.4247526989
11318500,1996-10-27,11.0,0.3114853125
11318500,1996-10-28,12.0,0.3398021591
11318500,1996-10-29,15.0,0.4247526989
11318500,1996-10-30,26.0,0.7362380114
11318500,1996-10-31,22.0,0.622970625
11318500,1996-11-01,18.0,0.5097032387
11318500,1996-11-02,16.0,0.4530695455
11318500,1996-11-03,15.0,0.4247526989
11318500,1996-11-04,15.0,0.4247526989
11318500,1996-11-05,15.0,0.4247526989
11318500,1996-11-06,15.0,0.4247526989
11318500,1996-11-07,15.0,0.4247526989
11318500,1996-11-08,15.0,0.4247526989
11318500,1996-11-09,14.0,0.3964358523
11318500,1996-11-10,14.0,0.3964358523
11318500,1996-11-11,14.0,0.3964358523
11318500,1996-11-12,13.0,0.3681190057
11318500,1996-11-13,13.0,0.3681190057
11318500,1996-11-14,13.0,0.3681190057
11318500,1996-11-15,14.0,0.3964358523
11318500,1996-11-16,13.0,0.3681190057
11318500,1996-11-17,77.0,2.180397188
11318500,1996-11-18,136.0,3.851091137
